"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","HUR","TOT","PC_LF","Q","2008-Q3",7.666667,
"EA19","HUR","TOT","PC_LF","Q","2008-Q4",8.133333,
"EA19","HUR","TOT","PC_LF","Q","2009-Q1",9.1,
"EA19","HUR","TOT","PC_LF","Q","2009-Q2",9.6,
"EA19","HUR","TOT","PC_LF","Q","2009-Q3",9.866667,
"EA19","HUR","TOT","PC_LF","Q","2009-Q4",10.13333,
"EA19","HUR","TOT","PC_LF","Q","2010-Q1",10.26667,
"EA19","HUR","TOT","PC_LF","Q","2010-Q2",10.3,
"EA19","HUR","TOT","PC_LF","Q","2010-Q3",10.2,
"EA19","HUR","TOT","PC_LF","Q","2010-Q4",10.2,
"EA19","HUR","TOT","PC_LF","Q","2011-Q1",10.1,
"EA19","HUR","TOT","PC_LF","Q","2011-Q2",10.06667,
"EA19","HUR","TOT","PC_LF","Q","2011-Q3",10.3,
"EA19","HUR","TOT","PC_LF","Q","2011-Q4",10.66667,
"EA19","HUR","TOT","PC_LF","Q","2012-Q1",11,
"EA19","HUR","TOT","PC_LF","Q","2012-Q2",11.33333,
"EA19","HUR","TOT","PC_LF","Q","2012-Q3",11.56667,
"EA19","HUR","TOT","PC_LF","Q","2012-Q4",11.9,
"EA19","HUR","TOT","PC_LF","Q","2013-Q1",12.2,
"EA19","HUR","TOT","PC_LF","Q","2013-Q2",12.13333,
"EA19","HUR","TOT","PC_LF","Q","2013-Q3",12.03333,
"EA19","HUR","TOT","PC_LF","Q","2013-Q4",11.96667,
"EA19","HUR","TOT","PC_LF","Q","2014-Q1",11.96667,
"EA19","HUR","TOT","PC_LF","Q","2014-Q2",11.7,
"EA19","HUR","TOT","PC_LF","Q","2014-Q3",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2014-Q4",11.53333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q1",11.3,
"EA19","HUR","TOT","PC_LF","Q","2015-Q2",11.06667,
"EA19","HUR","TOT","PC_LF","Q","2015-Q3",10.73333,
"EA19","HUR","TOT","PC_LF","Q","2015-Q4",10.6,
"EA19","HUR","TOT","PC_LF","Q","2016-Q1",10.36667,
"EA19","HUR","TOT","PC_LF","Q","2016-Q2",10.2,
"EA19","HUR","TOT","PC_LF","Q","2016-Q3",9.933333,
"EA19","HUR","TOT","PC_LF","Q","2016-Q4",9.8,
"EA19","HUR","TOT","PC_LF","Q","2017-Q1",9.533334,
"EA19","HUR","TOT","PC_LF","Q","2017-Q2",9.2,
"EA19","HUR","TOT","PC_LF","Q","2017-Q3",9,
"EA19","HUR","TOT","PC_LF","Q","2017-Q4",8.733334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q1",8.6,
"EA19","HUR","TOT","PC_LF","Q","2018-Q2",8.3,
"EA19","HUR","TOT","PC_LF","Q","2018-Q3",8.033334,
"EA19","HUR","TOT","PC_LF","Q","2018-Q4",7.966667,
"EA19","HUR","TOT","PC_LF","Q","2019-Q1",7.8,
"EA19","HUR","TOT","PC_LF","Q","2019-Q2",7.633333,
"EA19","HUR","TOT","PC_LF","Q","2019-Q3",7.5,
"EA19","HUR","TOT","PC_LF","Q","2019-Q4",7.5,
"EA19","HUR","TOT","PC_LF","Q","2020-Q1",7.366667,
"EA19","HUR","TOT","PC_LF","Q","2020-Q2",7.7,
"EA19","HUR","TOT","PC_LF","Q","2020-Q3",8.533334,
"EA19","HUR","TOT","PC_LF","Q","2020-Q4",8.266666,
"EA19","HUR","TOT","PC_LF","Q","2021-Q1",8.2,
"EA19","HUR","TOT","PC_LF","Q","2021-Q2",8.066667,
"EA19","HUR","TOT","PC_LF","Q","2021-Q3",7.5,
"EA19","HUR","TOT","PC_LF","Q","2021-Q4",7.133333,
"EA19","HUR","TOT","PC_LF","Q","2022-Q1",6.833333,
"EA19","HUR","TOT","PC_LF","Q","2022-Q2",6.7,
"EA19","HUR","TOT","PC_LF","Q","2022-Q3",6.666667,
"EA19","HUR","TOT","PC_LF","Q","2022-Q4",6.6,
"EA19","HUR","TOT","PC_LF","M","1990-07",7.589817,"E"
"EA19","HUR","TOT","PC_LF","M","1990-08",7.644053,"E"
"EA19","HUR","TOT","PC_LF","M","1990-09",7.69924,"E"
"EA19","HUR","TOT","PC_LF","M","1990-10",7.724481,"E"
"EA19","HUR","TOT","PC_LF","M","1990-11",7.762915,"E"
"EA19","HUR","TOT","PC_LF","M","1990-12",7.79253,"E"
"EA19","HUR","TOT","PC_LF","M","1991-01",7.790544,"E"
"EA19","HUR","TOT","PC_LF","M","1991-02",7.80848,"E"
"EA19","HUR","TOT","PC_LF","M","1991-03",7.83097,"E"
"EA19","HUR","TOT","PC_LF","M","1991-04",7.86967,"E"
"EA19","HUR","TOT","PC_LF","M","1991-05",7.929185,"E"
"EA19","HUR","TOT","PC_LF","M","1991-06",7.594852,"E"
"EA19","HUR","TOT","PC_LF","M","1991-07",7.763278,"E"
"EA19","HUR","TOT","PC_LF","M","1991-08",7.822947,"E"
"EA19","HUR","TOT","PC_LF","M","1991-09",7.842628,"E"
"EA19","HUR","TOT","PC_LF","M","1991-10",7.900774,"E"
"EA19","HUR","TOT","PC_LF","M","1991-11",7.95415,"E"
"EA19","HUR","TOT","PC_LF","M","1991-12",7.974288,"E"
"EA19","HUR","TOT","PC_LF","M","1992-01",8.134561,"E"
"EA19","HUR","TOT","PC_LF","M","1992-02",8.1439,"E"
"EA19","HUR","TOT","PC_LF","M","1992-03",8.194921,"E"
"EA19","HUR","TOT","PC_LF","M","1992-04",8.2501,"E"
"EA19","HUR","TOT","PC_LF","M","1992-05",8.264141,"E"
"EA19","HUR","TOT","PC_LF","M","1992-06",8.359922,"E"
"EA19","HUR","TOT","PC_LF","M","1992-07",8.469437,"E"
"EA19","HUR","TOT","PC_LF","M","1992-08",8.586491,"E"
"EA19","HUR","TOT","PC_LF","M","1992-09",8.698858,"E"
"EA19","HUR","TOT","PC_LF","M","1992-10",8.880807,"E"
"EA19","HUR","TOT","PC_LF","M","1992-11",8.98692,"E"
"EA19","HUR","TOT","PC_LF","M","1992-12",9.116936,"B"
"EA19","HUR","TOT","PC_LF","M","1993-01",9.4,
"EA19","HUR","TOT","PC_LF","M","1993-02",9.5,
"EA19","HUR","TOT","PC_LF","M","1993-03",9.7,
"EA19","HUR","TOT","PC_LF","M","1993-04",9.9,
"EA19","HUR","TOT","PC_LF","M","1993-05",10,
"EA19","HUR","TOT","PC_LF","M","1993-06",10.2,
"EA19","HUR","TOT","PC_LF","M","1993-07",10.3,
"EA19","HUR","TOT","PC_LF","M","1993-08",10.4,
"EA19","HUR","TOT","PC_LF","M","1993-09",10.5,
"EA19","HUR","TOT","PC_LF","M","1993-10",10.6,
"EA19","HUR","TOT","PC_LF","M","1993-11",10.7,
"EA19","HUR","TOT","PC_LF","M","1993-12",10.8,
"EA19","HUR","TOT","PC_LF","M","1994-01",10.8,
"EA19","HUR","TOT","PC_LF","M","1994-02",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-03",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-04",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-05",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-06",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-07",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-08",10.8,
"EA19","HUR","TOT","PC_LF","M","1994-09",10.8,
"EA19","HUR","TOT","PC_LF","M","1994-10",10.9,
"EA19","HUR","TOT","PC_LF","M","1994-11",10.8,
"EA19","HUR","TOT","PC_LF","M","1994-12",10.8,"B"
"EA19","HUR","TOT","PC_LF","M","1995-01",10.7,
"EA19","HUR","TOT","PC_LF","M","1995-02",10.7,
"EA19","HUR","TOT","PC_LF","M","1995-03",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-04",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-05",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-06",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-07",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-08",10.6,
"EA19","HUR","TOT","PC_LF","M","1995-09",10.7,
"EA19","HUR","TOT","PC_LF","M","1995-10",10.7,
"EA19","HUR","TOT","PC_LF","M","1995-11",10.7,
"EA19","HUR","TOT","PC_LF","M","1995-12",10.7,
"EA19","HUR","TOT","PC_LF","M","1996-01",10.7,
"EA19","HUR","TOT","PC_LF","M","1996-02",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-03",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-04",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-05",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-06",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-07",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-08",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-09",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-10",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-11",10.8,
"EA19","HUR","TOT","PC_LF","M","1996-12",10.8,
"EA19","HUR","TOT","PC_LF","M","1997-01",10.8,
"EA19","HUR","TOT","PC_LF","M","1997-02",10.9,
"EA19","HUR","TOT","PC_LF","M","1997-03",10.8,
"EA19","HUR","TOT","PC_LF","M","1997-04",10.9,
"EA19","HUR","TOT","PC_LF","M","1997-05",10.8,
"EA19","HUR","TOT","PC_LF","M","1997-06",10.8,
"EA19","HUR","TOT","PC_LF","M","1997-07",10.7,
"EA19","HUR","TOT","PC_LF","M","1997-08",10.7,
"EA19","HUR","TOT","PC_LF","M","1997-09",10.7,
"EA19","HUR","TOT","PC_LF","M","1997-10",10.7,
"EA19","HUR","TOT","PC_LF","M","1997-11",10.6,
"EA19","HUR","TOT","PC_LF","M","1997-12",10.6,
"EA19","HUR","TOT","PC_LF","M","1998-01",10.5,
"EA19","HUR","TOT","PC_LF","M","1998-02",10.5,
"EA19","HUR","TOT","PC_LF","M","1998-03",10.5,
"EA19","HUR","TOT","PC_LF","M","1998-04",10.6,
"EA19","HUR","TOT","PC_LF","M","1998-05",10.6,
"EA19","HUR","TOT","PC_LF","M","1998-06",10.5,
"EA19","HUR","TOT","PC_LF","M","1998-07",10.5,
"EA19","HUR","TOT","PC_LF","M","1998-08",10.4,
"EA19","HUR","TOT","PC_LF","M","1998-09",10.4,
"EA19","HUR","TOT","PC_LF","M","1998-10",10.3,
"EA19","HUR","TOT","PC_LF","M","1998-11",10.3,
"EA19","HUR","TOT","PC_LF","M","1998-12",10.2,
"EA19","HUR","TOT","PC_LF","M","1999-01",10.1,
"EA19","HUR","TOT","PC_LF","M","1999-02",10,
"EA19","HUR","TOT","PC_LF","M","1999-03",9.9,
"EA19","HUR","TOT","PC_LF","M","1999-04",9.9,
"EA19","HUR","TOT","PC_LF","M","1999-05",9.9,
"EA19","HUR","TOT","PC_LF","M","1999-06",9.8,
"EA19","HUR","TOT","PC_LF","M","1999-07",9.8,
"EA19","HUR","TOT","PC_LF","M","1999-08",9.7,
"EA19","HUR","TOT","PC_LF","M","1999-09",9.7,
"EA19","HUR","TOT","PC_LF","M","1999-10",9.6,
"EA19","HUR","TOT","PC_LF","M","1999-11",9.6,
"EA19","HUR","TOT","PC_LF","M","1999-12",9.5,
"EA19","HUR","TOT","PC_LF","M","2000-01",9.4,
"EA19","HUR","TOT","PC_LF","M","2000-02",9.3,
"EA19","HUR","TOT","PC_LF","M","2000-03",9.2,
"EA19","HUR","TOT","PC_LF","M","2000-04",9.1,
"EA19","HUR","TOT","PC_LF","M","2000-05",9,
"EA19","HUR","TOT","PC_LF","M","2000-06",9,
"EA19","HUR","TOT","PC_LF","M","2000-07",9,
"EA19","HUR","TOT","PC_LF","M","2000-08",8.9,
"EA19","HUR","TOT","PC_LF","M","2000-09",8.8,
"EA19","HUR","TOT","PC_LF","M","2000-10",8.7,
"EA19","HUR","TOT","PC_LF","M","2000-11",8.7,
"EA19","HUR","TOT","PC_LF","M","2000-12",8.6,
"EA19","HUR","TOT","PC_LF","M","2001-01",8.5,
"EA19","HUR","TOT","PC_LF","M","2001-02",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-03",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-04",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-05",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-06",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-07",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-08",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-09",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-10",8.4,
"EA19","HUR","TOT","PC_LF","M","2001-11",8.5,
"EA19","HUR","TOT","PC_LF","M","2001-12",8.5,
"EA19","HUR","TOT","PC_LF","M","2002-01",8.5,
"EA19","HUR","TOT","PC_LF","M","2002-02",8.5,
"EA19","HUR","TOT","PC_LF","M","2002-03",8.5,
"EA19","HUR","TOT","PC_LF","M","2002-04",8.6,
"EA19","HUR","TOT","PC_LF","M","2002-05",8.6,
"EA19","HUR","TOT","PC_LF","M","2002-06",8.6,
"EA19","HUR","TOT","PC_LF","M","2002-07",8.7,
"EA19","HUR","TOT","PC_LF","M","2002-08",8.7,
"EA19","HUR","TOT","PC_LF","M","2002-09",8.8,
"EA19","HUR","TOT","PC_LF","M","2002-10",8.8,
"EA19","HUR","TOT","PC_LF","M","2002-11",8.9,
"EA19","HUR","TOT","PC_LF","M","2002-12",8.9,
"EA19","HUR","TOT","PC_LF","M","2003-01",9,
"EA19","HUR","TOT","PC_LF","M","2003-02",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-03",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-04",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-05",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-06",9.2,
"EA19","HUR","TOT","PC_LF","M","2003-07",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-08",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-09",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-10",9.1,
"EA19","HUR","TOT","PC_LF","M","2003-11",9.2,
"EA19","HUR","TOT","PC_LF","M","2003-12",9.2,
"EA19","HUR","TOT","PC_LF","M","2004-01",9.3,
"EA19","HUR","TOT","PC_LF","M","2004-02",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-03",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-04",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-05",9.3,
"EA19","HUR","TOT","PC_LF","M","2004-06",9.3,
"EA19","HUR","TOT","PC_LF","M","2004-07",9.3,
"EA19","HUR","TOT","PC_LF","M","2004-08",9.3,
"EA19","HUR","TOT","PC_LF","M","2004-09",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-10",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-11",9.4,
"EA19","HUR","TOT","PC_LF","M","2004-12",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-01",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-02",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-03",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-04",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-05",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-06",9.3,
"EA19","HUR","TOT","PC_LF","M","2005-07",9.2,
"EA19","HUR","TOT","PC_LF","M","2005-08",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-09",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-10",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-11",9.1,
"EA19","HUR","TOT","PC_LF","M","2005-12",9,
"EA19","HUR","TOT","PC_LF","M","2006-01",8.9,
"EA19","HUR","TOT","PC_LF","M","2006-02",8.9,
"EA19","HUR","TOT","PC_LF","M","2006-03",8.8,
"EA19","HUR","TOT","PC_LF","M","2006-04",8.7,
"EA19","HUR","TOT","PC_LF","M","2006-05",8.6,
"EA19","HUR","TOT","PC_LF","M","2006-06",8.5,
"EA19","HUR","TOT","PC_LF","M","2006-07",8.4,
"EA19","HUR","TOT","PC_LF","M","2006-08",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-09",8.3,
"EA19","HUR","TOT","PC_LF","M","2006-10",8.2,
"EA19","HUR","TOT","PC_LF","M","2006-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2006-12",8,
"EA19","HUR","TOT","PC_LF","M","2007-01",8,
"EA19","HUR","TOT","PC_LF","M","2007-02",7.9,
"EA19","HUR","TOT","PC_LF","M","2007-03",7.8,
"EA19","HUR","TOT","PC_LF","M","2007-04",7.7,
"EA19","HUR","TOT","PC_LF","M","2007-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2007-06",7.6,
"EA19","HUR","TOT","PC_LF","M","2007-07",7.6,
"EA19","HUR","TOT","PC_LF","M","2007-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-09",7.5,
"EA19","HUR","TOT","PC_LF","M","2007-10",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-11",7.4,
"EA19","HUR","TOT","PC_LF","M","2007-12",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-01",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-02",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-03",7.3,
"EA19","HUR","TOT","PC_LF","M","2008-04",7.4,
"EA19","HUR","TOT","PC_LF","M","2008-05",7.5,
"EA19","HUR","TOT","PC_LF","M","2008-06",7.6,
"EA19","HUR","TOT","PC_LF","M","2008-07",7.6,
"EA19","HUR","TOT","PC_LF","M","2008-08",7.7,
"EA19","HUR","TOT","PC_LF","M","2008-09",7.7,
"EA19","HUR","TOT","PC_LF","M","2008-10",7.9,
"EA19","HUR","TOT","PC_LF","M","2008-11",8.1,
"EA19","HUR","TOT","PC_LF","M","2008-12",8.4,
"EA19","HUR","TOT","PC_LF","M","2009-01",8.8,
"EA19","HUR","TOT","PC_LF","M","2009-02",9.1,
"EA19","HUR","TOT","PC_LF","M","2009-03",9.4,
"EA19","HUR","TOT","PC_LF","M","2009-04",9.5,
"EA19","HUR","TOT","PC_LF","M","2009-05",9.6,
"EA19","HUR","TOT","PC_LF","M","2009-06",9.7,
"EA19","HUR","TOT","PC_LF","M","2009-07",9.8,
"EA19","HUR","TOT","PC_LF","M","2009-08",9.8,
"EA19","HUR","TOT","PC_LF","M","2009-09",10,
"EA19","HUR","TOT","PC_LF","M","2009-10",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-11",10.1,
"EA19","HUR","TOT","PC_LF","M","2009-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-01",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-02",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-04",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-05",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-06",10.3,
"EA19","HUR","TOT","PC_LF","M","2010-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-08",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-09",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-10",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-11",10.2,
"EA19","HUR","TOT","PC_LF","M","2010-12",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-01",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-02",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-03",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-04",10,
"EA19","HUR","TOT","PC_LF","M","2011-05",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2011-07",10.2,
"EA19","HUR","TOT","PC_LF","M","2011-08",10.3,
"EA19","HUR","TOT","PC_LF","M","2011-09",10.4,
"EA19","HUR","TOT","PC_LF","M","2011-10",10.5,
"EA19","HUR","TOT","PC_LF","M","2011-11",10.7,
"EA19","HUR","TOT","PC_LF","M","2011-12",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-01",10.8,
"EA19","HUR","TOT","PC_LF","M","2012-02",11,
"EA19","HUR","TOT","PC_LF","M","2012-03",11.2,
"EA19","HUR","TOT","PC_LF","M","2012-04",11.3,
"EA19","HUR","TOT","PC_LF","M","2012-05",11.3,
"EA19","HUR","TOT","PC_LF","M","2012-06",11.4,
"EA19","HUR","TOT","PC_LF","M","2012-07",11.5,
"EA19","HUR","TOT","PC_LF","M","2012-08",11.5,
"EA19","HUR","TOT","PC_LF","M","2012-09",11.7,
"EA19","HUR","TOT","PC_LF","M","2012-10",11.8,
"EA19","HUR","TOT","PC_LF","M","2012-11",11.9,
"EA19","HUR","TOT","PC_LF","M","2012-12",12,
"EA19","HUR","TOT","PC_LF","M","2013-01",12.2,
"EA19","HUR","TOT","PC_LF","M","2013-02",12.2,
"EA19","HUR","TOT","PC_LF","M","2013-03",12.2,
"EA19","HUR","TOT","PC_LF","M","2013-04",12.2,
"EA19","HUR","TOT","PC_LF","M","2013-05",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-06",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-07",12,
"EA19","HUR","TOT","PC_LF","M","2013-08",12,
"EA19","HUR","TOT","PC_LF","M","2013-09",12.1,
"EA19","HUR","TOT","PC_LF","M","2013-10",12,
"EA19","HUR","TOT","PC_LF","M","2013-11",12,
"EA19","HUR","TOT","PC_LF","M","2013-12",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-01",12,
"EA19","HUR","TOT","PC_LF","M","2014-02",12,
"EA19","HUR","TOT","PC_LF","M","2014-03",11.9,
"EA19","HUR","TOT","PC_LF","M","2014-04",11.8,
"EA19","HUR","TOT","PC_LF","M","2014-05",11.7,
"EA19","HUR","TOT","PC_LF","M","2014-06",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-07",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-08",11.5,
"EA19","HUR","TOT","PC_LF","M","2014-09",11.5,
"EA19","HUR","TOT","PC_LF","M","2014-10",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-11",11.6,
"EA19","HUR","TOT","PC_LF","M","2014-12",11.4,
"EA19","HUR","TOT","PC_LF","M","2015-01",11.3,
"EA19","HUR","TOT","PC_LF","M","2015-02",11.3,
"EA19","HUR","TOT","PC_LF","M","2015-03",11.3,
"EA19","HUR","TOT","PC_LF","M","2015-04",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-05",11.1,
"EA19","HUR","TOT","PC_LF","M","2015-06",11,
"EA19","HUR","TOT","PC_LF","M","2015-07",10.8,
"EA19","HUR","TOT","PC_LF","M","2015-08",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-09",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-10",10.7,
"EA19","HUR","TOT","PC_LF","M","2015-11",10.6,
"EA19","HUR","TOT","PC_LF","M","2015-12",10.5,
"EA19","HUR","TOT","PC_LF","M","2016-01",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-02",10.4,
"EA19","HUR","TOT","PC_LF","M","2016-03",10.3,
"EA19","HUR","TOT","PC_LF","M","2016-04",10.3,
"EA19","HUR","TOT","PC_LF","M","2016-05",10.2,
"EA19","HUR","TOT","PC_LF","M","2016-06",10.1,
"EA19","HUR","TOT","PC_LF","M","2016-07",10,
"EA19","HUR","TOT","PC_LF","M","2016-08",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-09",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-10",9.8,
"EA19","HUR","TOT","PC_LF","M","2016-11",9.9,
"EA19","HUR","TOT","PC_LF","M","2016-12",9.7,
"EA19","HUR","TOT","PC_LF","M","2017-01",9.6,
"EA19","HUR","TOT","PC_LF","M","2017-02",9.5,
"EA19","HUR","TOT","PC_LF","M","2017-03",9.5,
"EA19","HUR","TOT","PC_LF","M","2017-04",9.3,
"EA19","HUR","TOT","PC_LF","M","2017-05",9.2,
"EA19","HUR","TOT","PC_LF","M","2017-06",9.1,
"EA19","HUR","TOT","PC_LF","M","2017-07",9.1,
"EA19","HUR","TOT","PC_LF","M","2017-08",9,
"EA19","HUR","TOT","PC_LF","M","2017-09",8.9,
"EA19","HUR","TOT","PC_LF","M","2017-10",8.8,
"EA19","HUR","TOT","PC_LF","M","2017-11",8.7,
"EA19","HUR","TOT","PC_LF","M","2017-12",8.7,
"EA19","HUR","TOT","PC_LF","M","2018-01",8.7,
"EA19","HUR","TOT","PC_LF","M","2018-02",8.6,
"EA19","HUR","TOT","PC_LF","M","2018-03",8.5,
"EA19","HUR","TOT","PC_LF","M","2018-04",8.4,
"EA19","HUR","TOT","PC_LF","M","2018-05",8.3,
"EA19","HUR","TOT","PC_LF","M","2018-06",8.2,
"EA19","HUR","TOT","PC_LF","M","2018-07",8.1,
"EA19","HUR","TOT","PC_LF","M","2018-08",8,
"EA19","HUR","TOT","PC_LF","M","2018-09",8,
"EA19","HUR","TOT","PC_LF","M","2018-10",8,
"EA19","HUR","TOT","PC_LF","M","2018-11",8,
"EA19","HUR","TOT","PC_LF","M","2018-12",7.9,
"EA19","HUR","TOT","PC_LF","M","2019-01",7.9,
"EA19","HUR","TOT","PC_LF","M","2019-02",7.8,
"EA19","HUR","TOT","PC_LF","M","2019-03",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-04",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-05",7.7,
"EA19","HUR","TOT","PC_LF","M","2019-06",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-07",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-09",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-10",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-11",7.5,
"EA19","HUR","TOT","PC_LF","M","2019-12",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-01",7.5,
"EA19","HUR","TOT","PC_LF","M","2020-02",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-03",7.2,
"EA19","HUR","TOT","PC_LF","M","2020-04",7.4,
"EA19","HUR","TOT","PC_LF","M","2020-05",7.6,
"EA19","HUR","TOT","PC_LF","M","2020-06",8.1,
"EA19","HUR","TOT","PC_LF","M","2020-07",8.4,
"EA19","HUR","TOT","PC_LF","M","2020-08",8.6,
"EA19","HUR","TOT","PC_LF","M","2020-09",8.6,
"EA19","HUR","TOT","PC_LF","M","2020-10",8.4,
"EA19","HUR","TOT","PC_LF","M","2020-11",8.2,
"EA19","HUR","TOT","PC_LF","M","2020-12",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-01",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-02",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-03",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-04",8.2,
"EA19","HUR","TOT","PC_LF","M","2021-05",8.1,
"EA19","HUR","TOT","PC_LF","M","2021-06",7.9,
"EA19","HUR","TOT","PC_LF","M","2021-07",7.7,
"EA19","HUR","TOT","PC_LF","M","2021-08",7.5,
"EA19","HUR","TOT","PC_LF","M","2021-09",7.3,
"EA19","HUR","TOT","PC_LF","M","2021-10",7.3,
"EA19","HUR","TOT","PC_LF","M","2021-11",7.1,
"EA19","HUR","TOT","PC_LF","M","2021-12",7,
"EA19","HUR","TOT","PC_LF","M","2022-01",6.9,
"EA19","HUR","TOT","PC_LF","M","2022-02",6.8,
"EA19","HUR","TOT","PC_LF","M","2022-03",6.8,
"EA19","HUR","TOT","PC_LF","M","2022-04",6.7,
"EA19","HUR","TOT","PC_LF","M","2022-05",6.7,
